number,control,word,label
986, 0.6667, mind, 1
987, 0.4, ok, 1
988, 0.5, like, 1
989, 0.625, say, 1
990, 0.5, like, 1
991, 0.8, want, 1
992, 0.5, be, 1
993, 0.0, !!!, 1
994, 0.625, say, 1
995, 0.8, want, 1
996, 0.5, be, 1
997, 0.0, !!!, 1
998, 0.5455, let, 1
999, 0.6667, see, 1
1000, 0.6364, make, 1
1001, 0.4, ok, 1
1002, 0.8, want, 1
1003, 0.7778, taste, 1
1004, 0.75, kiss, 1
1005, 0.8, want, 1
1006, 0.8, hug, 1
1007, 0.8, cuddle, 1
1008, 0.8, want, 1
1009, 0.8, touch, 1
1010, 0.8571, place, 1
1011, 0.8, want, 1
1012, 0.75, kiss, 1
1013, 0.5, suck, 1
1014, 0.25, nipple, 1
1015, 0.5, be, 1
1016, 0.7, take, 1
1017, 0.7143, note, 1
1018, 0.8, want, 1
1019, 0.75, kiss, 1
1020, 0.25, tummy, 1
1021, 0.6316, leg, 1
1022, 0.8, want, 1
1023, 0.75, stroke, 1
1024, 0.5, tongue, 1
1025, 0.2222, pussy, 1
1026, 0.7778, probe, 1
1027, 0.2222, pussy, 1
1028, 0.5455, finger, 1
1029, 0.8, want, 1
1030, 0.6316, shake, 1
1031, 0.8, want, 1
1032, 0.5, be, 1
1033, 0.6, guy, 1
1034, 0.5714, put, 1
1035, 0.3333, cock, 1
1036, 0.2222, pussy, 1
1037, 0.8, want, 1
1038, 0.8, feel, 1
1039, 0.3333, cock, 1
1040, 0.5, pump, 1
1041, 0.8, feel, 1
1042, 0.7778, baby, 1
1043, 0.5882, do, 1
1044, 0.8, want, 1
1045, 0.5, be, 1
1046, 0.6, tell, 1
1047, 0.5, be, 1
1048, 0.25, winner, 1
1049, 0.75, have, 1
1050, 0.6667, get, 1
1051, 0.7059, call, 1
1052, 0.8, want, 1
1053, 0.8889, check, 1
1054, 0.0, something, 1
1055, 0.4, ok, 1
1056, 0.75, box, 1
1057, 0.5, be, 1
1058, 0.9231, word, 1
1059, 0.4, file, 1
1060, 0.6667, see, 1
